"Campaign name",Age,Gender,Day,"Delivery status","Delivery level","Ad set name","Attribution setting","Result Type",Results,Reach,Impressions,"Cost per result","Quality ranking","Engagement rate ranking","Conversion rate ranking","Amount spent (USD)","Clicks (all)","Reporting starts","Reporting ends"
"Miwani 1",55-64,unknown,2022-07-06,completed,campaign,,"7-day click or 1-day view",,,3,3,,-,-,-,0,0,2022-07-06,2022-07-06
"Miwani 1",55-64,female,2022-07-06,completed,campaign,,"7-day click or 1-day view",,,40,46,,-,-,-,0,0,2022-07-06,2022-07-06
"Miwani 1",35-44,female,2022-07-06,completed,campaign,,"7-day click or 1-day view",,,115,115,,-,-,-,0.05,4,2022-07-06,2022-07-06
"Miwani 1",65+,male,2022-07-06,completed,campaign,,"7-day click or 1-day view",,,202,209,,-,-,-,0.08,0,2022-07-06,2022-07-06
"Miwani 1",45-54,male,2022-07-06,completed,campaign,,"7-day click or 1-day view",,,240,248,,-,-,-,0.1,0,2022-07-06,2022-07-06
"Miwani 1",45-54,female,2022-07-06,completed,campaign,,"7-day click or 1-day view",,,84,84,,-,-,-,0.04,0,2022-07-06,2022-07-06
"Miwani 1",25-34,male,2022-07-06,completed,campaign,,"7-day click or 1-day view","Link clicks",14,1639,1639,0.04,-,-,-,0.56,39,2022-07-06,2022-07-06
"Miwani 1",55-64,male,2022-07-06,completed,campaign,,"7-day click or 1-day view",,,130,133,,-,-,-,0.02,0,2022-07-06,2022-07-06
Mwanga,35-44,female,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,193,193,,-,-,-,0.06,1,2022-07-06,2022-07-06
"Miwani 1",25-34,female,2022-07-06,completed,campaign,,"7-day click or 1-day view","Link clicks",2,396,418,0.095,-,-,-,0.19,5,2022-07-06,2022-07-06
Mwanga,25-34,male,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",15,1406,1406,0.056,-,-,-,0.84,42,2022-07-06,2022-07-06
Mwanga,55-64,female,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",1,71,71,0.03,-,-,-,0.03,1,2022-07-06,2022-07-06
Mwanga,35-44,male,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",1,552,588,0.25,-,-,-,0.25,10,2022-07-06,2022-07-06
Mwanga,45-54,male,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",3,352,352,0.06333333,-,-,-,0.19,3,2022-07-06,2022-07-06
Mwanga,55-64,male,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",2,182,206,0.065,-,-,-,0.13,3,2022-07-06,2022-07-06
Mwanga,18-24,female,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",6,652,716,0.06,-,-,-,0.36,25,2022-07-06,2022-07-06
Mwanga,18-24,male,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",10,1094,1264,0.059,-,-,-,0.59,47,2022-07-06,2022-07-06
Mwanga,25-34,female,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",4,458,470,0.075,-,-,-,0.3,19,2022-07-06,2022-07-06
Mwanga,45-54,unknown,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,0,3,,-,-,-,0,0,2022-07-06,2022-07-06
Mwanga,65+,male,2022-07-06,archived,campaign,,"7-day click or 1-day view","Link clicks",2,208,211,0.08,-,-,-,0.16,6,2022-07-06,2022-07-06
Mwanga,35-44,unknown,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,5,5,,-,-,-,0,0,2022-07-06,2022-07-06
Mwanga,55-64,unknown,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,2,3,,-,-,-,0,0,2022-07-06,2022-07-06
Mwanga,45-54,female,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,133,133,,-,-,-,0.03,3,2022-07-06,2022-07-06
Mwanga,65+,female,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,75,75,,-,-,-,0.03,0,2022-07-06,2022-07-06
Mwanga,18-24,unknown,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,10,13,,-,-,-,0.01,0,2022-07-06,2022-07-06
Mwanga,25-34,unknown,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,6,13,,-,-,-,0,0,2022-07-06,2022-07-06
Mwanga,13-17,male,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,4,5,,-,-,-,0,0,2022-07-06,2022-07-06
Mwanga,13-17,female,2022-07-06,archived,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-07-06,2022-07-06
"Miwani 1",13-17,female,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,4,5,,-,-,-,0,1,2022-07-05,2022-07-05
"Miwani 1",18-24,male,2022-07-05,completed,campaign,,"7-day click or 1-day view","Link clicks",8,1948,2031,0.0675,-,-,-,0.54,31,2022-07-05,2022-07-05
"Miwani 1",35-44,male,2022-07-05,completed,campaign,,"7-day click or 1-day view","Link clicks",3,834,835,0.06333333,-,-,-,0.19,6,2022-07-05,2022-07-05
"Miwani 1",65+,male,2022-07-05,completed,campaign,,"7-day click or 1-day view","Link clicks",3,306,306,0.02333333,-,-,-,0.07,9,2022-07-05,2022-07-05
"Miwani 1",25-34,male,2022-07-05,completed,campaign,,"7-day click or 1-day view","Link clicks",7,1734,1801,0.09714286,-,-,-,0.68,33,2022-07-05,2022-07-05
"Miwani 1",65+,unknown,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,2,3,,-,-,-,0,0,2022-07-05,2022-07-05
"Miwani 1",45-54,unknown,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,9,9,,-,-,-,0,0,2022-07-05,2022-07-05
"Miwani 1",25-34,unknown,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,6,10,,-,-,-,0,0,2022-07-05,2022-07-05
"Miwani 1",45-54,female,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,160,160,,-,-,-,0.03,1,2022-07-05,2022-07-05
"Miwani 1",55-64,unknown,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,3,3,,-,-,-,0,0,2022-07-05,2022-07-05
"Miwani 1",13-17,male,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,10,10,,-,-,-,0,0,2022-07-05,2022-07-05
"Miwani 1",55-64,female,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,78,89,,-,-,-,0.06,0,2022-07-05,2022-07-05
"Miwani 1",18-24,unknown,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,18,19,,-,-,-,0,1,2022-07-05,2022-07-05
"Miwani 1",35-44,female,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,286,298,,-,-,-,0.05,1,2022-07-05,2022-07-05
"Miwani 1",65+,female,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,148,169,,-,-,-,0.04,1,2022-07-05,2022-07-05
"Miwani 1",55-64,male,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,248,248,,-,-,-,0.1,1,2022-07-05,2022-07-05
"Miwani 1",35-44,unknown,2022-07-05,completed,campaign,,"7-day click or 1-day view",,,0,1,,-,-,-,0,0,2022-07-05,2022-07-05
"Miwani 1",45-54,male,2022-07-05,completed,campaign,,"7-day click or 1-day view","Link clicks",2,458,489,0.085,-,-,-,0.17,3,2022-07-05,2022-07-05
"Miwani 1",18-24,female,2022-07-05,completed,campaign,,"7-day click or 1-day view","Link clicks",12,1730,1839,0.05583333,-,-,-,0.67,33,2022-07-05,2022-07-05
Mwanga,45-54,female,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,284,286,,-,-,-,0.14,2,2022-07-05,2022-07-05
"Miwani 1",25-34,female,2022-07-05,completed,campaign,,"7-day click or 1-day view","Link clicks",3,986,1017,0.12333333,-,-,-,0.37,17,2022-07-05,2022-07-05
Mwanga,18-24,male,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",10,1310,1381,0.043,-,-,-,0.43,39,2022-07-05,2022-07-05
Mwanga,35-44,male,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",1,886,935,0.21,-,-,-,0.21,11,2022-07-05,2022-07-05
Mwanga,35-44,female,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",2,334,399,0.055,-,-,-,0.11,7,2022-07-05,2022-07-05
Mwanga,45-54,unknown,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,0,2,,-,-,-,0,0,2022-07-05,2022-07-05
Mwanga,65+,male,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",3,350,358,0.07,-,-,-,0.21,8,2022-07-05,2022-07-05
Mwanga,25-34,male,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",15,1676,1823,0.04066667,-,-,-,0.61,55,2022-07-05,2022-07-05
Mwanga,25-34,female,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",6,798,868,0.05666667,-,-,-,0.34,20,2022-07-05,2022-07-05
Mwanga,55-64,male,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",3,324,393,0.05,-,-,-,0.15,6,2022-07-05,2022-07-05
Mwanga,18-24,female,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",6,878,917,0.06333333,-,-,-,0.38,25,2022-07-05,2022-07-05
Mwanga,55-64,female,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",1,195,195,0.12,-,-,-,0.12,2,2022-07-05,2022-07-05
Mwanga,45-54,male,2022-07-05,archived,campaign,,"7-day click or 1-day view","Link clicks",3,620,621,0.05,-,-,-,0.15,3,2022-07-05,2022-07-05
Mwanga,25-34,unknown,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,8,10,,-,-,-,0.01,0,2022-07-05,2022-07-05
Mwanga,18-24,unknown,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,10,10,,-,-,-,0,0,2022-07-05,2022-07-05
Mwanga,65+,unknown,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,2,3,,-,-,-,0,0,2022-07-05,2022-07-05
Mwanga,35-44,unknown,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,4,5,,-,-,-,0.02,0,2022-07-05,2022-07-05
Mwanga,13-17,male,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,10,10,,-,-,-,0,0,2022-07-05,2022-07-05
Mwanga,65+,female,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,200,208,,-,-,-,0.14,1,2022-07-05,2022-07-05
Mwanga,13-17,female,2022-07-05,archived,campaign,,"7-day click or 1-day view",,,2,3,,-,-,-,0,1,2022-07-05,2022-07-05
"Miwani 1",45-54,male,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,63,64,,-,-,-,0.04,0,2022-07-04,2022-07-04
"Miwani 1",13-17,male,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-07-04,2022-07-04
"Miwani 1",35-44,unknown,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-07-04,2022-07-04
"Miwani 1",45-54,unknown,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-07-04,2022-07-04
"Miwani 1",25-34,unknown,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,3,4,,-,-,-,0.01,0,2022-07-04,2022-07-04
"Miwani 1",55-64,female,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,21,21,,-,-,-,0.01,0,2022-07-04,2022-07-04
"Miwani 1",18-24,unknown,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,7,8,,-,-,-,0,0,2022-07-04,2022-07-04
"Miwani 1",65+,female,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,14,14,,-,-,-,0.01,0,2022-07-04,2022-07-04
"Miwani 1",55-64,male,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,25,25,,-,-,-,0,0,2022-07-04,2022-07-04
"Miwani 1",65+,male,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,52,52,,-,-,-,0.01,0,2022-07-04,2022-07-04
"Miwani 1",35-44,female,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,61,63,,-,-,-,0.02,1,2022-07-04,2022-07-04
"Miwani 1",45-54,female,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,38,39,,-,-,-,0,0,2022-07-04,2022-07-04
"Miwani 1",35-44,male,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,147,149,,-,-,-,0.04,2,2022-07-04,2022-07-04
"Miwani 1",18-24,female,2022-07-04,completed,campaign,,"7-day click or 1-day view",,,310,316,,-,-,-,0.07,2,2022-07-04,2022-07-04
"Miwani 1",25-34,female,2022-07-04,completed,campaign,,"7-day click or 1-day view","Link clicks",1,222,226,0.11,-,-,-,0.11,4,2022-07-04,2022-07-04
"Miwani 1",25-34,male,2022-07-04,completed,campaign,,"7-day click or 1-day view","Link clicks",1,529,537,0.14,-,-,-,0.14,9,2022-07-04,2022-07-04
Mwanga,65+,female,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,44,44,,-,-,-,0.02,0,2022-07-04,2022-07-04
"Miwani 1",18-24,male,2022-07-04,completed,campaign,,"7-day click or 1-day view","Link clicks",1,486,495,0.14,-,-,-,0.14,5,2022-07-04,2022-07-04
Mwanga,18-24,unknown,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,4,4,,-,-,-,0,0,2022-07-04,2022-07-04
Mwanga,18-24,male,2022-07-04,archived,campaign,,"7-day click or 1-day view","Link clicks",1,638,652,0.12,-,-,-,0.12,4,2022-07-04,2022-07-04
Mwanga,35-44,male,2022-07-04,archived,campaign,,"7-day click or 1-day view","Link clicks",1,273,274,0.05,-,-,-,0.05,3,2022-07-04,2022-07-04
Mwanga,55-64,female,2022-07-04,archived,campaign,,"7-day click or 1-day view","Link clicks",1,30,30,0,-,-,-,0,1,2022-07-04,2022-07-04
Mwanga,25-34,male,2022-07-04,archived,campaign,,"7-day click or 1-day view","Link clicks",1,851,864,0.17,-,-,-,0.17,4,2022-07-04,2022-07-04
Mwanga,25-34,female,2022-07-04,archived,campaign,,"7-day click or 1-day view","Link clicks",2,249,250,0.035,-,-,-,0.07,5,2022-07-04,2022-07-04
Mwanga,13-17,male,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-07-04,2022-07-04
Mwanga,25-34,unknown,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-07-04,2022-07-04
Mwanga,13-17,female,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,2,2,,-,-,-,0,0,2022-07-04,2022-07-04
Mwanga,45-54,male,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,109,110,,-,-,-,0.04,0,2022-07-04,2022-07-04
Mwanga,45-54,female,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,46,46,,-,-,-,0.02,0,2022-07-04,2022-07-04
Mwanga,65+,male,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,82,84,,-,-,-,0.03,2,2022-07-04,2022-07-04
Mwanga,35-44,female,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,92,93,,-,-,-,0.02,0,2022-07-04,2022-07-04
Mwanga,55-64,male,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,65,65,,-,-,-,0.03,1,2022-07-04,2022-07-04
Mwanga,18-24,female,2022-07-04,archived,campaign,,"7-day click or 1-day view",,,231,238,,-,-,-,0.03,2,2022-07-04,2022-07-04
"Instagram post: Karibu sana @shades_tz Ujipatie...",55-64,female,2022-07-03,completed,campaign,,"7-day click or 1-day view",,,4,4,,-,-,-,0,0,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",35-44,male,2022-07-03,completed,campaign,,"7-day click or 1-day view",,,25,25,,-,-,-,0.04,0,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",18-24,female,2022-07-03,completed,campaign,,"7-day click or 1-day view",,,54,54,,-,-,-,0.04,0,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",18-24,male,2022-07-03,completed,campaign,,"7-day click or 1-day view",,,35,36,,-,-,-,0.03,0,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",45-54,female,2022-07-03,completed,campaign,,"7-day click or 1-day view",,,9,9,,-,-,-,0.01,0,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",55-64,male,2022-07-03,completed,campaign,,"7-day click or 1-day view",,,4,4,,-,-,-,0.01,0,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",25-34,female,2022-07-03,completed,campaign,,"7-day click or 1-day view","Link clicks",2,84,86,0.025,-,-,-,0.05,3,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",65+,female,2022-07-03,completed,campaign,,"7-day click or 1-day view",,,8,8,,-,-,-,0,0,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",65+,male,2022-07-03,completed,campaign,,"7-day click or 1-day view",,,3,3,,-,-,-,0,0,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",45-54,male,2022-07-03,completed,campaign,,"7-day click or 1-day view","Link clicks",1,4,4,0,-,-,-,0,1,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",35-44,female,2022-07-03,completed,campaign,,"7-day click or 1-day view","Link clicks",1,27,27,0.04,-,-,-,0.04,1,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",25-34,male,2022-07-03,completed,campaign,,"7-day click or 1-day view","Link clicks",3,49,50,0.02666667,-,-,-,0.08,3,2022-07-03,2022-07-03
"Instagram post: Karibu sana @shades_tz Ujipatie...",45-54,male,2022-07-02,completed,campaign,,"7-day click or 1-day view","Link clicks",2,48,50,0.015,-,-,-,0.03,2,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",65+,male,2022-07-02,completed,campaign,,"7-day click or 1-day view",,,42,42,,-,-,-,0.05,0,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",55-64,male,2022-07-02,completed,campaign,,"7-day click or 1-day view",,,15,17,,-,-,-,0.03,0,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",45-54,female,2022-07-02,completed,campaign,,"7-day click or 1-day view",,,160,162,,-,-,-,0.17,0,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",55-64,female,2022-07-02,completed,campaign,,"7-day click or 1-day view",,,66,67,,-,-,-,0.09,0,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",13-17,male,2022-07-02,completed,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",13-17,female,2022-07-02,completed,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",25-34,male,2022-07-02,completed,campaign,,"7-day click or 1-day view","Link clicks",3,364,374,0.08,-,-,-,0.24,3,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",35-44,female,2022-07-02,completed,campaign,,"7-day click or 1-day view","Link clicks",6,552,571,0.08833333,-,-,-,0.53,6,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",18-24,male,2022-07-02,completed,campaign,,"7-day click or 1-day view","Link clicks",8,206,215,0.02125,-,-,-,0.17,7,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",18-24,female,2022-07-02,completed,campaign,,"7-day click or 1-day view","Link clicks",6,580,604,0.075,-,-,-,0.45,7,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",25-34,female,2022-07-02,completed,campaign,,"7-day click or 1-day view","Link clicks",26,1272,1313,0.04153846,-,-,-,1.08,26,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",35-44,male,2022-07-02,completed,campaign,,"7-day click or 1-day view","Link clicks",2,183,186,0.065,-,-,-,0.13,2,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",65+,female,2022-07-02,completed,campaign,,"7-day click or 1-day view","Link clicks",1,184,186,0.12,-,-,-,0.12,1,2022-07-02,2022-07-02
"Instagram post: Karibu sana @shades_tz Ujipatie...",65+,male,2022-07-01,completed,campaign,,"7-day click or 1-day view",,,35,37,,-,-,-,0.02,0,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",55-64,male,2022-07-01,completed,campaign,,"7-day click or 1-day view",,,21,23,,-,-,-,0.01,0,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",13-17,female,2022-07-01,completed,campaign,,"7-day click or 1-day view",,,3,3,,-,-,-,0,0,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",18-24,male,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",4,157,164,0.0275,-,-,-,0.11,4,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",45-54,female,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",4,190,199,0.0375,-,-,-,0.15,4,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",65+,female,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",4,258,263,0.025,-,-,-,0.1,4,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",25-34,female,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",26,1435,1472,0.04230769,-,-,-,1.1,26,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",25-34,male,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",5,302,316,0.048,-,-,-,0.24,5,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",45-54,male,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",2,43,47,0.015,-,-,-,0.03,2,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",55-64,female,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",1,79,82,0.04,-,-,-,0.04,1,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",35-44,male,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",3,175,181,0.02666667,-,-,-,0.08,3,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",18-24,female,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",13,569,602,0.03307692,-,-,-,0.43,13,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",35-44,female,2022-07-01,completed,campaign,,"7-day click or 1-day view","Link clicks",11,666,685,0.05818182,-,-,-,0.64,11,2022-07-01,2022-07-01
"Instagram post: Karibu sana @shades_tz Ujipatie...",18-24,female,2022-06-30,completed,campaign,,"7-day click or 1-day view","Link clicks",10,469,501,0.031,-,-,-,0.31,10,2022-06-30,2022-06-30
"Instagram post: Karibu sana @shades_tz Ujipatie...",65+,male,2022-06-30,completed,campaign,,"7-day click or 1-day view",,,57,57,,-,-,-,0.03,0,2022-06-30,2022-06-30
"Instagram post: Karibu sana @shades_tz Ujipatie...",55-64,male,2022-06-30,completed,campaign,,"7-day click or 1-day view",,,25,26,,-,-,-,0.02,0,2022-06-30,2022-06-30
"Instagram post: Karibu sana @shades_tz Ujipatie...",13-17,male,2022-06-30,completed,campaign,,"7-day click or 1-day view",,,1,1,,-,-,-,0,0,2022-06-30,2022-06-30
"Instagram post: Karibu sana @shades_tz Ujipatie...",45-54,male,2022-06-30,completed,campaign,,"7-day click or 1-day view",,,59,61,,-,-,-,0.06,0,2022-06-30,2022-06-30
"Instagram post: Karibu sana @shades_tz Ujipatie...",13-17,female,2022-06-30,completed,campaign,,"7-day click or 1-day view",,,4,4,,-,-,-,0,0,2022-06-30,2022-06-30
"Instagram post: Karibu sana @shades_tz Ujipatie...",65+,female,2022-06-30,completed,campaign,,"7-day click or 1-day view","Link clicks",10,274,284,0.023,-,-,-,0.23,10,2022-06-30,2022-06-30
